post_id,name,post,hashtag
CmbsMdgrsGi,호야,"우당탕탕 크리스마스 파뤼🎄

오늘도 울고.. 또 울었던 명솔호😇
트리 밑에 선물이 있었는데
울면서 포장지를 한방에 다 뜯어 버린 명솔호😇
덕분에 트리 밑이 허전해 졌고
울면서 발버둥 쳐서 양말도 반 벗겨지고😇

그래도 쏴랑한다 7갤 아기들아❤️

#육아#육아일상#호랑이띠아기#아들맘#7개월아기#육아스타그램#육아일상#크리스마스","['#육아', '#육아일상', '#호랑이띠아기', '#아들맘', '#7개월아기', '#육아스타그램', '#육아일상', '#크리스마스']"
CmbppYhp3rB,Hany*^^*,"2022 크리스마스 파티~
짧지만 굵게 잘 놀았다.
원장쌤 총무님 공연단쌤들 준비하느라 고생 하셨어용~♡.♡
단체사진을 못 찍다뉘 아쉬움ㅜㅜ

#레나댄스스튜디오  #레나공연단 #크리스마스 
#연말파티  #장기자랑 #게임","['#레나댄스스튜디오', '#레나공연단', '#크리스마스', '#연말파티', '#장기자랑', '#게임']"
CmbdmUuv1td,동탄호수,"미리 크리스마스 🎄
따뜻한 연말  도자기와 함께해요 💚❤️
예약가능한 자리 아직 남아있어용 ‼️

☃️ 12월 Event
1. 12월 수강생 전원 수저받침 또는 접시 증정 (매장에서 다양한 종류 중 선택 가능)
2. 재방문 1인 각 2만원 할인 (9~12월)

🎄 12월 24-25일 
오후 11:30 까지 연장 운영 
(네이버예약시간표 확인불가능한 경우 문자예약/ 마지막수업 시작시간 오후11:30) 

[동탄호수 도예공방 010 7582 0073]
동탄호수공원&라크몽 도보 5~10분
주차 지하1층~4층 무료 / 대중교통 정류장ㅇ

🍶 One-day class
- 핸드빌딩 접시 4.0 (모든 수업료는 1인 기준/ 단위:만원)
- 물레 1개 5.0 / 2개 5.5  할인⭐️추천
- 핸드빌딩 자유 1개 5.0 / 2개 6.5
- 컵+소서(컵받침or앞접시) 세트 6.0  할인 ⭐️추천
- 그림 그리기(핸드페인팅) 1개 4.0 / 2개 5.0 ⭐️⭐️추천",[]
CmbvCebyyKm,@peacock.bubble,"⠀
 ☃️❄️🎄🎅🏻🌲⛄️

.
.
#더현대서울 #트리 #크리스마스 #겨울 #눈이다❄ #눈 
#선팔맞팔환영 #선팔맞팔","['#더현대서울', '#트리', '#크리스마스', '#겨울', '#눈이다', '#눈', '#선팔맞팔환영', '#선팔맞팔']"
CmbuRPRr7K-,@hm_noh2,"🚴🏼‍♂️☃️⛷️
시즌되면 땀,눈물 다 흘리는 힘든 공간 에서
눈사람도 만들고 눈썰매도 타니 감회가 참 새로웠다. 

#즐거웠다 #행복했다 #추억","['#즐거웠다', '#행복했다', '#추억']"
CmbziOCyXo2,몽실이타이거,".
꿈이 많은 그녀들과의 선물 가득한 연말파티🎄
1년 뒤, 우린 꿈을 이룰 수 있을까🧐
다들 이벤트쟁이임, 타임캡슐 기대됨📮",[]
Cmb222JvFv3,전주송천동네일_미닝네일,"#미닝
.
.
.
#코앞으로다가온
#크리스마스
#루돌프
#달릴준비해
.
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
⭕️미닝네일은 1인샵입니다. 당일 예약은 조금 어렵습니다.
 미리 예약해주시고, 예약당일 시간변경,취소불가❗️신중한 예약 부탁드릴께요.
.
⭕️저렴한 샵하고 비교하지 말아주세요.
 오래된 경력과 경험으로 손톱상태, 손톱모양에 맞게 관리해드 립니다.
.
⭕️시술시 꼼꼼히, 최선을 다해 해드리고 있습니다.
 고객님께서 손톱사용시 조금만 주의해 주시면 젤 유지기간에
 도움이 됩니다.
.
⭕️전화,문자, 카톡 예약시 예약양식 지켜주시면 감사하겠습니다.시술시 전화를 받지 못할수도 있습니다.
 시술 후, 순차적으로 답해드리겠습니다.
.
⭕️예약양식 참고해주세요.
.
 ✅성함
 ✅연락처
 ✅원하시는 날짜,시간(11시부터 예약가능)
 ✅받으실관리(예:손젤기본)(예:손젤디자인)
 ✅젤제거 유/무
.
⭕️원하시는 디자인이 있을시에는 예약완료 후
 디자인사진 📸보내주시면 참고하겠습니다.(1~2장)
.
⭕️네일 디자인 가격은 손톱모양, 길이에 따라 달라지기에 시술시 가격상담 해드립니다.(대략적인 금액은 안내가능)
.
⭕️손 젤(원컬러)ㅡ40.000원
.
⭕️발 젤(원컬러)ㅡ45.000원
.
⭕️그라데이션,프렌치ㅡ추가 20.000원
.
⭕️젤제거+케어+영양제
  ㅡ회원 20.000원 \ 비회원 25.000원
.
⭕️그외가격 문의주세요
.
⭕️DM확인❌
.
⭕️일요일,공휴일 휴무
. 
⭕️예약/수강문의 010ㅡ6444ㅡ8144","['#미닝', '#코앞으로다가온', '#크리스마스', '#루돌프', '#달릴준비해']"
Cmb9RY0PU6u,시윤&라윤,"하원하고 눈사람 만들기로 했는데
눈이 다 녹아버려서 너무 아쉽다

다음에 눈오면 꼭 라윤이보다 
큰 눈사람 만들러가자ᰔ
⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀
⠀⠀⠀⠀⠀⠀⠀
#24개월아기 #아들맘 #아들바보#육아맘 #크리스마스 #쥐띠아기 #아기 #베이비 #성장기록 #얼스타그램 #아기ootd #baby #instababy #babystagram #ctuebaby #아기모델 #베이비모델 #키즈모델 #아기스타그램 #인스타베이비 #육아일상 #육아스타그램 #도치맘 #육아소통환영 #소통 #육아소통 #육아기록 #ootd","['#24개월아기', '#아들맘', '#아들바보', '#육아맘', '#크리스마스', '#쥐띠아기', '#아기', '#베이비', '#성장기록', '#얼스타그램', '#아기ootd', '#baby', '#instababy', '#babystagram', '#ctuebaby', '#아기모델', '#베이비모델', '#키즈모델', '#아기스타그램', '#인스타베이비', '#육아일상', '#육아스타그램', '#도치맘', '#육아소통환영', '#소통', '#육아소통', '#육아기록', '#ootd']"
Cmbp758PTf0,나빈샵❤비니맘,"❗[공동구매] 
크리스마스 럭셔리 웨이퍼
공구 최저가 open!❤

귀엽고 사랑스런 틴케이스와
바삭하고 풍부한 향의 웨이퍼가 담긴
럭셔리 웨이퍼 홀리데이 에디션! ☺

귀여운 캐릭터 틴케이스에
초코3개 바닐라2입 총 5개가 들어있습니다
(틴케이스는 다 드신 후 연필꽃이나 
다른 용도로도 활용 가능하세요~)

럭셔리 초코웨이퍼는
바삭한 초코웨이퍼 안에
깊은 풍미가 느껴지는 초코크림이 가득!♪
럭셔리 바닐라웨이퍼는
눈처럼 새하얀 웨이퍼 안에
달콤한 바닐라크림이 가득!♫

❣간식, 유치원/어린이집 답례품,
크리스마스/연말 선물,
홈카페, 연말파티 등에
제격인 아이템이랍니다~
(선물용으로 대량주문 폭주 중)

크리스마스 웨이퍼로 연말에
소중한 사람들과 행복한 시간 보내세요 :)

✰파손이 발생하기 쉬운 상품입니다
틴케이스 찌그러짐 및 과자 80%이상
파손이 아닌경우 교환 환불 불가입니다ㅠㅠ
참고 부탁드려요ㅠ 

[★ 한정수량 품절전
서둘러 구매하세요~!! ★]

구매는 프로필 하단
링크에서 가능합니다! ☝☝☝

#새부리마스크#워킹맘#조카선물#크리스마스선물#도치맘#락토핏뷰티#새부리마스크#새부리마스크#크리스마스#피부미용#아이들간식#아기간식#간식#아이간식#성탄절#크리스마스웨이퍼#크리스마스웨이퍼공구#성탄절파티#연말홈파티#육아맘일상#딸둘아들하나#딸딸맘#하원후일상#애스타그램#딸램이랑#아기간식추천간식#유치원답례품#어린이집답례품#어른이간식","['#새부리마스크', '#워킹맘', '#조카선물', '#크리스마스선물', '#도치맘', '#락토핏뷰티', '#새부리마스크', '#새부리마스크', '#크리스마스', '#피부미용', '#아이들간식', '#아기간식', '#간식', '#아이간식', '#성탄절', '#크리스마스웨이퍼', '#크리스마스웨이퍼공구', '#성탄절파티', '#연말홈파티', '#육아맘일상', '#딸둘아들하나', '#딸딸맘', '#하원후일상', '#애스타그램', '#딸램이랑', '#아기간식추천간식', '#유치원답례품', '#어린이집답례품', '#어른이간식']"
Cmb9V5LvIL1,깊은,"🎄Merry early christmas🎄

안녕하세요:> 이번에 크리스마스때 트리를 맡은 벨이에요✨연말과 크리스마스 모두 행복하세여🫧

연말이기도 하고 뭔가 기록을 남기고 싶어 벨의 디지털 노트를 만들어 봤어요! 많관부!!입니다아

📮구입 링크는 프로필로:)",[]
Cmbvny4BlGN,최진희,"4학년과 1학년은..
과연 산타를 믿는것인지..
안 믿는것인지..
그 중간 어딘가...😭
그래도 편지는 너무 귀욥다ㅋ
엄마랑 내년엔 꼭 트리하자🎄

#크리스마스#트리가없어서..
#내년엔 꼭 하자! 
#산타할아버지 선물 주세요🎅
#착한일했니?🤭","['#크리스마스', '#트리가없어서', '#내년엔', '#산타할아버지', '#착한일했니']"
Cmb2CVbrMSR,sossora,"하연트리🎄
예쁘다너도트리도❤️
#산타할아버지이것좀보세요
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#하연베베#트리#대형트리#2미터#딸맘#딸#예쁜트리#트리장식#인테리어#크리스마스#크리스마스파티#party#오너먼트#산타#christmas#미술놀이#시나모롤옷#잠옷#시나모롤#딸룩#소통#육아소통#육아소통맞팔#선팔#이벤트#아이브#afterlike#댄스#dance","['#산타할아버지이것좀보세요', '#하연베베', '#트리', '#대형트리', '#2미터', '#딸맘', '#딸', '#예쁜트리', '#트리장식', '#인테리어', '#크리스마스', '#크리스마스파티', '#party', '#오너먼트', '#산타', '#christmas', '#미술놀이', '#시나모롤옷', '#잠옷', '#시나모롤', '#딸룩', '#소통', '#육아소통', '#육아소통맞팔', '#선팔', '#이벤트', '#아이브', '#afterlike', '#댄스', '#dance']"
Cmb6CsRvHsr,완도네시아,".
흰눈이 펑펑오던날 
크리스마스 아이싱쿠키체험~ 
맛있는아몬드버터쿠키위에 
새콤달달구리 아이싱 그림그리기. 
중간놀이시간에는 눈싸움☃️❄
.
산타할아버지가 눈이 없을수도 있지
루돌프사슴눈이 빨간색일수도 있지
크리스마스트리가 피카소작품이될수도있지..
암요암요...
튼튼하게만 자라다오😆
.
#완도 #중앙초등학교 #크리스마스 #아이싱쿠키 #니네맘대로해도돼","['#완도', '#중앙초등학교', '#크리스마스', '#아이싱쿠키', '#니네맘대로해도돼']"
Cmb2dyTvQ58,담인,"연말 분위기 🎇🎄

#크리스마스 #연필드로잉 #그림 #그림계정맞팔 #그림계정맞팔환영 #그림스타그램 #드로잉 #드로잉스타그램 #맞팔 #맞팔해요 #선팔하면맞팔 #선팔하면맞팔가요 #선팔환영 #맞팔해요우리 #맞팔환영 #christmas #pencildrawing #drawing #art #artwork #artofinstagram #artist #artistsoninstagram #artoftheday #drawinyourstyle #fff #いいね返しは絶対 #いいね #クリスマス #絵","['#크리스마스', '#연필드로잉', '#그림', '#그림계정맞팔', '#그림계정맞팔환영', '#그림스타그램', '#드로잉', '#드로잉스타그램', '#맞팔', '#맞팔해요', '#선팔하면맞팔', '#선팔하면맞팔가요', '#선팔환영', '#맞팔해요우리', '#맞팔환영', '#christmas', '#pencildrawing', '#drawing', '#art', '#artwork', '#artofinstagram', '#artist', '#artistsoninstagram', '#artoftheday', '#drawinyourstyle', '#fff', '#いいね返しは絶対', '#いいね', '#クリスマス', '#絵']"
Cmbp2xXLRmt,대전파티룸,"루프탑 오픈❣️

10명도 거뜬히 앉을 테이블과
큰~~ 돌판 그릴까지👍

옥상감성 느끼며 바베큐 즐기러 놀러오세요🥓🍺",[]
CmboCrqLmzJ,Ｈａｎｎａ,🎄⭐️,[]
CmbwwIgP9xX,최영,"다연이모가ㅠ보내준 클마스선물들
예준이ㅜ좋아하는 공룡퍼들, 범고래로봇,맛잇는 까까랑 그리고 손편지 감동이얌
이모사랑 짱짱짱
고마워 내사랑 내친구 
#우정#친구#클마스선물#선물#산타#크리스마스 #좋아하는 아들#아들#아들바보 #이모사랑#","['#우정', '#친구', '#클마스선물', '#선물', '#산타', '#크리스마스', '#좋아하는', '#아들', '#아들바보', '#이모사랑']"
Cmb56jryl_3,𝓗𝓲𝓷𝓪🦋히나,"🦋
至世界都在祝你聖誕快樂
那我祝你快樂不止聖誕
🦋

#1881 #聖誕節 #聖誕樹 #聖誕燈飾 #燈飾 #外拍 #人像 #攝影 #語錄 #香港 #打卡 #tbt #tflers #hkig #hkgirl #likeforlikes #photooftheday #tagforlikes #followme #instagood #instalike #홍콩 #사진 #여자  #2022  #christmas #merrychristmas #크리스마스 #xmas #xmastree","['#1881', '#聖誕節', '#聖誕樹', '#聖誕燈飾', '#燈飾', '#外拍', '#人像', '#攝影', '#語錄', '#香港', '#打卡', '#tbt', '#tflers', '#hkig', '#hkgirl', '#likeforlikes', '#photooftheday', '#tagforlikes', '#followme', '#instagood', '#instalike', '#홍콩', '#사진', '#여자', '#2022', '#christmas', '#merrychristmas', '#크리스마스', '#xmas', '#xmastree']"
CmbvIYYLxWi,💙명곤💙//Celine,"이주전 나용이랑다애가 챙겨준 생일🍰💛

업데이트 참 늦죠?🤣🤣

크로플에 초 분 사람 나야!!💛

#서울 #명동#생일#크리스마스","['#서울', '#명동', '#생일', '#크리스마스']"
Cmbw82oyXDQ,강은희,"오늘도 과자 썰매 선물 포장~~~.

각자의 생각이 모두 다  다르다.
똑같이 생긴 사람이 없듯이,
 작품도 다 다르네~~~~.
오늘도 느꼈다.

사진 보다 실물이 훨씬 멋진데.뀨~~.

포장 해주느라 급하게 마무리하고,
 사진 찍느라 바쁜날.

원장 혼자하기 힘들 었던 날^^

#홍연초등학교
#홍은동미술
#홍은어린이집
#연희초등학교
#홍연 어린이집
#서대문구초등미술 
#서대문구맘#크리스마스 
#크리스마스트리장식","['#홍연초등학교', '#홍은동미술', '#홍은어린이집', '#연희초등학교', '#홍연', '#서대문구초등미술', '#서대문구맘', '#크리스마스', '#크리스마스트리장식']"
CmbpMnVLbhR,하이럽(HiLove),"12월 한정❗️크리스마스 선물 준비 이벤트 🎄
미친 퀄리티 도매 가격으로 국내 총알 배송 ❤️
자세한 문의는 카카오 채널로 톡 주세요 😃",[]
Cmb6ku3vJFF,haaani,"#20221220 
#크리스마스 #크리스마스홈파티 #🎄
#홈파티 #리스샐러드 #로제파스타 #LA갈비 #안젤리로소 #테이프서울 #투썸플레이스 #빅토리아다쿠아즈초콜릿생크림 #카카오프렌즈 #춘식이 #오르골 #스노우볼 #알린 #알린피규어","['#20221220', '#크리스마스', '#크리스마스홈파티', '#홈파티', '#리스샐러드', '#로제파스타', '#LA갈비', '#안젤리로소', '#테이프서울', '#투썸플레이스', '#빅토리아다쿠아즈초콜릿생크림', '#카카오프렌즈', '#춘식이', '#오르골', '#스노우볼', '#알린', '#알린피규어']"
CmbufXjvIl9,당토(🥕🐰)네의글그림&일상기록,"모두들 평안해지고 건강하기를~~♡
ㆍ
ㆍ
#크리스마스#송년
#새해#평안#건강","['#크리스마스', '#송년', '#새해', '#평안', '#건강']"
CmbmYvPSEL4,Jenny,"너무너무 이쁘다🎄✨🎄✨
#더현대서울 #더현대 #thehyundaiseoul #thehyundai #크리스마스 #크리스마스트리 #christmas #christmastree #🎄","['#더현대서울', '#더현대', '#thehyundaiseoul', '#thehyundai', '#크리스마스', '#크리스마스트리', '#christmas', '#christmastree']"
Cmbyg1urD9z,쿠키쿠키,".
미리 메리 크리스마스🤶🤶🎄
#merrychristmas #christmas #메리크리스마스 #크리스마스 #ootd #오오티디 #샤로수길","['#merrychristmas', '#christmas', '#메리크리스마스', '#크리스마스', '#ootd', '#오오티디', '#샤로수길']"
Cmb7wlMvd9T,김포케이크,"크리스마스 케이크 주문 마감하겠습니다 ! 오늘 하루종일 정말 많은 양의 케이크 시트를 굽고 퇴근했어요🎄몸은 초큼 힘들지만 뿌듯하고 감사한 마음이 더 크네요 🫶🏻크리스마스 당일케이크 문의 주시는데 아마 이번엔 어려울 것 같아요 ,, 여유가 있어서 제작하게될 수 있으면 피드에 올려둘게요 ! 🎅🏻🎄

모든 케이크는 당일에 제작합니다 ! 아침일찍 나와서 작업하기 때문에 오전에는 상담이 아주 많이 더딜 수 있는 점 양해부탁드려요❤️",[]
CmbtaTALJDz,Soohwan,"미리 메리크리스마스입니다~♥️
-
이 사진은 내가 처음으로 발로찍어본 작품 🦶🏻리얼 발 ㅋㅋㅋㅋㅋ
발로 찍은거치곤 괜찮지않나여ㅋㅋㅋ

발로 찍었지만 주문률이 가장 좋은 아이템이라 물량들어오면 다 나가고 들어오면 다 나가서 아쥬 감사한 요즘🥰 

서툴지만 이렇게도 찍어보고 저렇게도 찍어보면서 촬영감도 익혀보고 그르는거지 모~~~~♥️ 뭐든 다 부딪혀야 느는법 ⛹🏻‍♀️

완벽한세팅에서 완벽한 촬영을 하면 더 좋겠지만, 그러지 못하다면 주어진 환경에서 최대한 활용하면 오히려 뜻밖의 결과가 주어진다는걸 느낀당ㅎㅎ이가 없으면 잇몸으류~~~~ 
-
Dress 👗 @labelofswan_seoul 
-
-
#크리스마스 #크리스마스파티 #셀카 #레드원피스 #원피스맛집 #창업일기","['#크리스마스', '#크리스마스파티', '#셀카', '#레드원피스', '#원피스맛집', '#창업일기']"
CmbvvWDLzca,연년생,"로이세이맘은 이제 사람많은 곳은 힘들어요,,,🥺",[]
Cmbwd49vcOi,윤대현,"#인천 #강화도 #카페 #맛집 #투어 #블루베리 #딸기 #케이크 #아인슈페너 #크리스마스 #맛스타그램 #먹스타그램 
@amoene_cafe","['#인천', '#강화도', '#카페', '#맛집', '#투어', '#블루베리', '#딸기', '#케이크', '#아인슈페너', '#크리스마스', '#맛스타그램', '#먹스타그램']"
Cmbp9_uvBHe,박지은,"알찬 클뚜마뚜🎄

#지은 #좋아요 #좋아요반사 #팔로우 #맞팔 #선팔 #맞팔하면선팔 #소통 #일상 #셀카 #셀스타 #다렉 #l4like #fff #f4f #lfl #followme #followforfollowback #selfie #selca #ootd #like #like4likes #likeforlikes #DM #크리스마스 #롯데월드","['#지은', '#좋아요', '#좋아요반사', '#팔로우', '#맞팔', '#선팔', '#맞팔하면선팔', '#소통', '#일상', '#셀카', '#셀스타', '#다렉', '#l4like', '#fff', '#f4f', '#lfl', '#followme', '#followforfollowback', '#selfie', '#selca', '#ootd', '#like', '#like4likes', '#likeforlikes', '#DM', '#크리스마스', '#롯데월드']"
CmbqDU0BD1c,서원,"#삼성닷컴 #크리스마스 #크리스마스바이브 #크리스마스에진심인삼성전자 #삼성전자이벤트
⠀","['#삼성닷컴', '#크리스마스', '#크리스마스바이브', '#크리스마스에진심인삼성전자', '#삼성전자이벤트']"
CmbuzDgpMh1,@taeri_yuhengsa,"올해 크리스마스 선물은 나야 귀요미 루돌프 태리🎵

잡화 수입하시는 큰고모가 태리 크리스마스 선물을 보내주셨어요>_<💕 비투비앤샵 감사합니당ㅋㅋㅋ

S사이즈는 쪼금 작고 L사이즈 모자만 맞는 우리의 태리양😆

#유행사태리 #루돌프 #크리스마스 #임보일기 #강아지모자 #강아지옷 #가족찬스  #비투비앤샵 #화인코포레이션 #웨스티 #웨스티입양 #유기견입양 #개스타그램","['#유행사태리', '#루돌프', '#크리스마스', '#임보일기', '#강아지모자', '#강아지옷', '#가족찬스', '#비투비앤샵', '#화인코포레이션', '#웨스티', '#웨스티입양', '#유기견입양', '#개스타그램']"
CmbrHmjLJyF,네일데이지,"#연말네일

고객님이 센스있게 직접 그려서 시안으로 요청하신 디자인입니다

디자인 하는 내내 저를 엄청 칭찬해주시고 우쭈쭈 예쁨받은 기분😂
감사합니당!

네일데이지하세요~💕

.
.
.
.
.
.
.
.
🌱고덕역 4번출구 효성해링턴타워 3층 311호
.
.
 
🌱문의 및 예약 

𝕜𝕒𝕜𝕒𝕠 : 네일데이지

⋆｡˚ ☁︎ ˚｡⋆｡˚｡⋆카톡주시거나

* 네이버에 ‘고덕역 네일데이지’를 검색하세요!
네이버 예약이 열려있습니다😁
.
.
.

#명일동네일 #강동구네일 #네일데이지 #미사네일 #크리스마스","['#연말네일', '#명일동네일', '#강동구네일', '#네일데이지', '#미사네일', '#크리스마스']"
CmbwszKLavR,wherewear,비긴 벨벳 원피스🎄,[]
Cmb_JBCPFzS,SUNSET&SUNRISE,"🌅

checkered pleats skirt

PRICE  35,000
*delivery free

FABRIC
polyester 65%
rayon 35%

SIZE (CM)

CARE GUIDE 
드라이클리닝 or 단독 손 세탁 권장",[]
BzYCEUWA_fB,김지은,"오늘도 우리동네 스벅 엑스트라 아이스😆😆😆
#20190701",['#20190701']
Cmbx3ZRPvL8,@rei_1.05,"친구들 다 이쁘게 찍던데
또 나만신났지2...마지막사진😅",[]
